PolicyNum,Year,Premium,Claim_Counts,Total_Losses,Average_Loss,Ln(Cov)_1,BC_Coverage_1 ,Error_Indicator,Ln(Cov)_2,BC_Coverage_2,Random_0.7_1.3,Fire5_1,Fire5_2,NA_Indicator
160817,2008,2022,0,0,0,0.776881987,2.174681,0,0.776881987,2.174681,1.16,0,,1
160819,2008,1008,0,0,0,0.323159731,1.381486,0,0.323159731,1.381486,0.89,0,0,0
160820,2008,8779,3,16187.45,5395.816667,2.54340407,12.722907,0,2.54340407,12.722907,0.71,0,,1
160821,2008,1233,0,0,0,0.372514139,1.451379,0,0.372514139,1.451379,0.75,0,0,0
160822,2008,1663,1,2787.5,2787.5,0.707116158,2.028134,0,0.707116158,2.028134,1.24,0,0,0
160828,2008,5565,1,22179.16,22179.16,1.990780259,7.321244,0,1.990780259,7.321244,0.7,1,1,0
160829,2008,1728,0,0,0,0.977479524,2.657749,1,1.224339602,3.40191872,1.28,0,,1
160830,2008,3128,1,5177.34,5177.34,1.482802686,4.405275,0,1.482802686,4.405275,1.24,0,,1
160832,2008,2747,0,0,0,1.410725476,4.098928,1,1.45951564,4.3038744,1.05,0,0,0
160833,2008,3842,0,0,0,2.395887531,10.977937,0,2.395887531,10.977937,1.21,1,1,0
160834,2008,5018,0,0,0,2.15771873,8.651379,1,2.225377379,9.25697553,1.07,0,0,0
160837,2008,8676,1,5014.95,5014.95,2.894546144,18.075296,0,2.894546144,18.075296,0.84,0,,1
160838,2008,3656,0,0,0,1.894102286,6.646579,0,1.894102286,6.646579,1.15,0,0,0
160841,2008,8624,1,857,857,2.416046716,11.201489,0,2.416046716,11.201489,1.22,0,0,0
160844,2008,5425,0,0,0,1.939621416,6.956117,1,2.162764968,8.69514625,1.25,0,,1
160845,2008,2356,0,0,0,1.131526297,3.100385,0,1.131526297,3.100385,1.14,0,,1
160846,2008,2854,0,0,0,1.576670476,4.838818,0,1.576670476,4.838818,1.17,0,0,0
160847,2008,4778,0,0,0,1.865057637,6.456308,0,1.865057637,6.456308,0.92,0,,1
160848,2008,3928,0,0,0,1.578870864,4.849477,1,1.718632806,5.57689855,1.15,0,0,0
160850,2008,4177,0,0,0,1.640192892,5.156164,0,1.640192892,5.156164,0.91,1,1,0
160853,2008,3500,1,715.43,715.43,1.514040709,4.545059,0,1.514040709,4.545059,0.9,0,,1
160857,2008,4228,1,1244.53,1244.53,1.75657658,5.792573,1,1.482139734,4.40235548,0.76,0,,1
160858,2008,9581,0,0,0,2.787510093,16.240532,0,2.787510093,16.240532,0.89,0,0,0
160859,2008,1357,0,0,0,0.566313309,1.76176,0,0.566313309,1.76176,0.98,0,0,0
160860,2008,1231,0,0,0,0.358323884,1.430929,1,0.015833575,1.01595959,0.71,0,0,0
160862,2008,4667,0,0,0,1.971287266,7.179913,0,1.971287266,7.179913,1.17,0,0,0
160863,2008,5071,0,0,0,1.846572255,6.338057,0,1.846572255,6.338057,1.14,0,0,0
160864,2008,4228,0,0,0,1.919720459,6.819052,1,1.708999428,5.52343212,0.81,1,,1
160865,2008,5954,0,0,0,2.32866562,10.264236,0,2.32866562,10.264236,1.15,0,0,0
160868,2008,14642,1,2542.5,2542.5,3.145901696,23.240622,0,3.145901696,23.240622,1.16,0,0,0
160869,2008,14592,0,0,0,3.066101544,21.458086,0,3.066101544,21.458086,1.07,1,1,0
160870,2008,3548,0,0,0,1.540958195,4.669062,0,1.540958195,4.669062,0.83,0,0,0
160872,2008,1581,1,4537,4537,0.786749995,2.196247,0,0.786749995,2.196247,1.23,0,0,0
160873,2008,3059,0,0,0,1.316695324,3.731071,1,1.571337542,4.81308159,1.29,0,,1
160874,2008,5006,0,0,0,2.284063421,9.816488,0,2.284063421,9.816488,0.79,1,1,0
160876,2008,11718,1,16939.74,16939.74,3.05895047,21.305185,0,3.05895047,21.305185,0.73,0,,1
160878,2008,1484,0,0,0,0.682471397,1.978762,0,0.682471397,1.978762,0.77,0,0,0
160879,2008,3297,0,0,0,1.42879287,4.173658,0,1.42879287,4.173658,0.75,0,0,0
160880,2008,2719,0,0,0,1.734404683,5.665554,0,1.734404683,5.665554,0.89,0,0,0
160881,2008,1773,0,0,0,0.83385346,2.302173,0,0.83385346,2.302173,1.18,0,0,0
160883,2008,1859,0,0,0,0.747633472,2.111996,0,0.747633472,2.111996,1,0,0,0
160884,2008,8042,0,0,0,2.928687842,18.703073,0,2.928687842,18.703073,1.04,0,,1
160885,2008,8690,0,0,0,2.608527575,13.579042,0,2.608527575,13.579042,0.97,0,0,0
160886,2008,776,0,0,0,0.074842131,1.077714,1,0.305953852,1.35791964,1.26,0,0,0
160887,2008,14318,3,6345.13,2115.043333,2.962662497,19.349421,1,2.63415843,13.93158312,0.72,0,0,0
160888,2008,4383,0,0,0,1.893359674,6.641645,1,1.776825858,5.91106405,0.89,0,0,0
160889,2008,4567,0,0,0,2.029607314,7.611097,0,2.029607314,7.611097,0.9,0,0,0
160890,2008,4225,0,0,0,1.702357601,5.486868,0,1.702357601,5.486868,1.05,0,0,0
160891,2008,1682,0,0,0,0.730409728,2.075931,1,0.953553279,2.59491375,1.25,0,,1
160892,2008,2282,0,0,0,1.303386825,3.681745,0,1.303386825,3.681745,0.81,0,0,0
160893,2008,3042,0,0,0,1.441124817,4.225446,1,1.41066561,4.09868262,0.97,0,0,0
160894,2008,3881,0,0,0,1.64375006,5.174538,1,1.420606508,4.1396304,0.8,1,,1
160895,2008,444,0,0,0,-0.509687938,0.600683,0,-0.509687938,0.600683,0.78,1,1,0
160896,2008,7555,0,0,0,2.777146881,16.073097,0,2.777146881,16.073097,1.03,0,0,0
160897,2008,1825,0,0,0,0.943669295,2.569392,0,0.943669295,2.569392,1.23,1,1,0
160898,2008,6900,4,4010.09,1002.5225,2.260091494,9.583966,1,2.165780814,8.72140906,0.91,1,1,0
160901,2008,7199,0,0,0,2.518598566,12.411191,0,2.518598566,12.411191,1.2,1,1,0
160902,2008,25747,3,7595.43,2531.81,4.327162908,75.729131,0,4.327162908,75.729131,1.1,1,1,0
160903,2008,1627,0,0,0,0.948580171,2.582041,0,0.948580171,2.582041,1.13,0,0,0
160904,2008,3375,1,3982.45,3982.45,1.710768479,5.533212,0,1.710768479,5.533212,0.84,0,0,0
160905,2008,5155,1,10975,10975,2.21961014,9.203742,0,2.21961014,9.203742,0.81,0,,1
160906,2008,3409,0,0,0,1.449524057,4.261086,0,1.449524057,4.261086,1.18,0,0,0
160907,2008,261,0,0,0,-1.214107319,0.296975,0,-1.214107319,0.296975,1.24,0,,1
160909,2008,5130,1,4177,4177,1.751556727,5.763568,1,1.974700279,7.20446,1.25,0,,1
160910,2008,743,0,0,0,0.501299393,1.650865,1,0.450006099,1.56832175,0.95,0,0,0
160911,2008,5077,0,0,0,2.4686858,11.80692,0,2.4686858,11.80692,0.87,0,0,0
160912,2008,2756,0,0,0,1.648752467,5.200488,0,1.648752467,5.200488,1.21,0,,1
160913,2008,4074,3,1415.5,471.8333333,1.719277124,5.580493,0,1.719277124,5.580493,1.15,0,0,0
160914,2008,3952,0,0,0,1.730892599,5.645691,1,1.429787507,4.17781134,0.74,0,0,0
160915,2008,1762,0,0,0,0.546604652,1.727378,0,0.546604652,1.727378,0.71,0,0,0
160916,2008,2384,0,0,0,1.116813307,3.055103,1,0.918362369,2.50518446,0.82,0,0,0
160917,2008,5182,0,0,0,2.139387345,8.494232,0,2.139387345,8.494232,1.07,0,0,0
160918,2008,2145,0,0,0,1.105462108,3.02062,0,1.105462108,3.02062,0.81,0,0,0
160919,2008,2338,0,0,0,1.206046553,3.340253,0,1.206046553,3.340253,1.29,0,0,0
160920,2008,3263,0,0,0,1.357072532,3.884804,1,1.61171475,5.01139716,1.29,0,,1
160921,2008,2741,0,0,0,1.207166798,3.343997,0,1.207166798,3.343997,0.81,0,0,0
160922,2008,9332,0,0,0,2.648940897,14.139056,0,2.648940897,14.139056,0.84,0,,1
160923,2008,7824,0,0,0,2.673287796,14.487523,1,2.673287796,14.487523,1,0,0,0
160924,2008,2804,0,0,0,1.665963604,5.290769,0,1.665963604,5.290769,0.78,0,0,0
160925,2008,2856,0,0,0,1.543588666,4.68136,0,1.543588666,4.68136,0.97,1,1,0
160927,2008,2355,0,0,0,1.30285949,3.679804,0,1.30285949,3.679804,0.94,0,0,0
160928,2008,766,0,0,0,0.366956408,1.443335,1,0.480285093,1.6165352,1.12,0,0,0
160931,2008,2903,0,0,0,1.340303301,3.820202,0,1.340303301,3.820202,1.03,0,,1
160933,2008,9049,0,0,0,2.979196051,19.671995,0,2.979196051,19.671995,0.81,0,0,0
160935,2008,781,0,0,0,-0.438258481,0.645159,0,-0.438258481,0.645159,0.85,0,,1
160936,2008,16686,0,0,0,3.200217761,24.537873,0,3.200217761,24.537873,1.16,1,1,0
160937,2008,4189,0,0,0,1.92675893,6.867217,1,1.740429351,5.69979011,0.83,1,,1
160938,2008,2955,0,0,0,1.454431867,4.28205,0,1.454431867,4.28205,0.87,1,1,0
160939,2008,2557,0,0,0,1.125363594,3.081337,0,1.125363594,3.081337,0.93,1,,1
160941,2008,311,0,0,0,-1.061848437,0.345816,0,-1.061848437,0.345816,0.72,1,1,0
160942,2008,765,0,0,0,-0.15069034,0.860114,1,-0.30151323,0.73969804,0.86,1,,1
160943,2008,15502,4,14900,3725,3.097580759,22.144314,0,3.097580759,22.144314,1.04,1,1,0
160945,2008,3132,0,0,0,1.402994386,4.067361,0,1.402994386,4.067361,1.24,1,1,0
160946,2008,1489,0,0,0,0.699554609,2.012856,1,0.757823517,2.13362736,1.06,1,1,0
160947,2008,3083,0,0,0,1.427070835,4.166477,0,1.427070835,4.166477,0.93,1,1,0
160948,2008,2065,0,0,0,0.852783785,2.346169,1,0.642062754,1.90039689,0.81,1,1,0
160949,2008,10779,2,12222.51,6111.255,3.050981627,21.136082,0,3.050981627,21.136082,0.98,1,1,0
160950,2008,12673,1,10300,10300,3.252822926,25.863247,1,3.467934306,32.07042628,1.24,1,1,0
160951,2008,3943,0,0,0,2.065170062,7.886639,0,2.065170062,7.886639,0.84,1,1,0
160952,2008,3568,0,0,0,1.766182653,5.848485,1,2.013042731,7.4860608,1.28,1,1,0
160953,2008,3209,0,0,0,1.136357876,3.115401,0,1.136357876,3.115401,0.99,1,,1
160954,2008,1022,0,0,0,-0.254899992,0.774994,0,-0.254899992,0.774994,0.7,1,1,0
160955,2008,3123,0,0,0,1.736440363,5.677099,0,1.736440363,5.677099,1.09,1,1,0
169036,2008,291,0,0,0,-1.115830678,0.327643,0,-1.115830678,0.327643,0.94,0,,1
169037,2008,570,0,0,0,-0.32637162,0.721537,0,-0.32637162,0.721537,1.25,0,0,0
169038,2008,3177,0,0,0,1.318797067,3.738921,0,1.318797067,3.738921,1.03,1,1,0
169039,2008,10343,0,0,0,2.584744896,13.259906,0,2.584744896,13.259906,1.27,1,,1
169040,2008,1885,0,0,0,1.004900697,2.731636,0,1.004900697,2.731636,0.82,1,1,0
180030,2008,158,0,0,0,-1.279612719,0.278145,0,-1.279612719,0.278145,1.15,1,1,0
180032,2008,583,0,0,0,-0.197836493,0.820504,1,-0.259711897,0.77127376,0.94,0,0,0
180045,2008,4598,0,0,0,1.800180248,6.050738,0,1.800180248,6.050738,0.86,0,0,0
180047,2008,30907,2,1748,874,3.732105525,41.766957,0,3.732105525,41.766957,0.95,0,0,0
180050,2008,704,0,0,0,0.127079247,1.135507,0,0.127079247,1.135507,0.93,0,,1
180051,2008,23151,4,7926.62,1981.655,3.281315833,26.610765,0,3.281315833,26.610765,0.98,1,1,0
180060,2008,6426,0,0,0,1.82122037,6.179395,1,1.860441083,6.4265708,1.04,1,,1
180083,2008,135,0,0,0,-1.810514246,0.16357,0,-1.810514246,0.16357,0.84,1,1,0
180090,2008,2242,0,0,0,1.301683464,3.675479,0,1.301683464,3.675479,1.01,1,1,0
180110,2008,927,0,0,0,0.768372921,2.156255,0,0.768372921,2.156255,0.98,0,0,0
180120,2008,241,0,0,0,-0.882227527,0.41386,0,-0.882227527,0.41386,1.11,1,1,0
180124,2008,1356,0,0,0,0.565856843,1.760956,0,0.565856843,1.760956,0.72,0,,1
180140,2008,536,0,0,0,-0.280805769,0.755175,0,-0.280805769,0.755175,1.01,0,0,0
180150,2008,9284,0,0,0,3.222604784,25.093398,0,3.222604784,25.093398,0.74,0,0,0
180190,2008,33346,0,0,0,4.81628543,123.505468,1,4.721974751,112.3899759,0.91,0,,1
180194,2008,23512,0,0,0,3.850674824,47.024786,1,3.880233627,48.43552958,1.03,1,,1
180196,2008,36570,0,0,0,4.49081717,89.194303,0,4.49081717,89.194303,0.78,1,1,0
180305,2008,11396,0,0,0,3.300836458,27.135327,0,3.300836458,27.135327,0.78,0,0,0
180370,2008,37680,0,0,0,4.623364717,101.836106,1,4.437035139,84.52396798,0.83,1,1,0
180380,2008,110340,2,8096,4048,5.725216463,306.499604,0,5.725216463,306.499604,1.1,1,,1
180420,2008,9108,0,0,0,3.44707324,31.408333,0,3.44707324,31.408333,1.02,1,1,0
180430,2008,637,0,0,0,-0.066109888,0.936028,0,-0.066109888,0.936028,0.94,0,0,0
180480,2008,11449,0,0,0,3.641888811,38.163853,0,3.641888811,38.163853,1.17,1,1,0
180490,2008,804,0,0,0,0.723970717,2.062607,0,0.723970717,2.062607,0.87,1,1,0
180500,2008,638,0,0,0,0.061160008,1.063069,0,0.061160008,1.063069,1.19,1,,1
180508,2008,3406,0,0,0,1.567945276,4.796782,0,1.567945276,4.796782,1.14,1,1,0
180513,2008,2040,1,2170.63,2170.63,0.960893474,2.614031,0,0.960893474,2.614031,0.92,1,1,0
180520,2008,1553,0,0,0,1.434292069,4.196673,0,1.434292069,4.196673,0.71,1,1,0
180526,2008,16486,0,0,0,3.456406992,31.702863,1,3.270077414,26.31337629,0.83,1,1,0
180530,2008,141,0,0,0,-1.87372252,0.153551,0,-1.87372252,0.153551,1.13,1,1,0
180542,2008,117,0,0,0,-1.901516301,0.149342,0,-1.901516301,0.149342,1.02,1,1,0
180546,2008,543,0,0,0,0.280378718,1.323631,0,0.280378718,1.323631,1.29,1,1,0
180550,2008,1055,0,0,0,0.147441078,1.158865,0,0.147441078,1.158865,0.97,1,,1
180570,2008,145622,0,0,0,5.615894106,274.758933,1,5.798215663,329.7107196,1.2,1,,1
180574,2008,15155,0,0,0,3.539302038,34.442871,1,3.729922398,41.67587391,1.21,1,1,0
180580,2008,213,0,0,0,-2.103971967,0.121971,0,-2.103971967,0.121971,1.24,1,,1
180586,2008,255,0,0,0,-0.476144043,0.621174,0,-0.476144043,0.621174,0.89,0,,1
180595,2008,19,0,0,0,-3.964474865,0.018978,0,-3.964474865,0.018978,1.02,0,0,0
180609,2008,848,0,0,0,0.149798365,1.1616,0,0.149798365,1.1616,1.27,0,0,0
180615,2008,320,0,0,0,-0.865260222,0.420942,0,-0.865260222,0.420942,0.96,0,0,0
180617,2008,6936,1,2600,2600,3.015433033,20.397922,1,2.672942724,14.48252462,0.71,1,,1
180620,2008,2803,0,0,0,1.610343502,5.00453,1,1.590140795,4.9044394,0.98,1,1,0
180632,2008,124,0,0,0,-2.339882058,0.096339,0,-2.339882058,0.096339,1.26,1,1,0
180633,2008,11634,0,0,0,3.395637923,29.833679,1,3.499997938,33.11538369,1.11,1,,1
180636,2008,1107,0,0,0,0.472994153,1.604792,0,0.472994153,1.604792,1.19,1,1,0
180641,2008,1332,0,0,0,0.586904053,1.798412,1,0.825920954,2.28398324,1.27,0,0,0
180642,2008,87,0,0,0,-1.936484708,0.14421,1,-1.788064703,0.1672836,1.16,1,1,0
180644,2008,364,0,0,0,-0.653988008,0.519968,0,-0.653988008,0.519968,0.77,0,,1
180645,2008,1399,0,0,0,2.376008216,10.761858,1,2.292626607,9.90090936,0.92,1,1,0
180646,2008,1339,0,0,0,0.889034636,2.43278,0,0.889034636,2.43278,0.93,1,,1
180649,2008,487,0,0,0,-0.334702404,0.715551,1,-0.677192713,0.50804121,0.71,0,0,0
180650,2008,3737,1,2495.9,2495.9,1.579686908,4.853436,0,1.579686908,4.853436,1.15,1,1,0
180660,2008,626,0,0,0,0.448177794,1.565457,0,0.448177794,1.565457,0.94,0,,1
180664,2008,13028,0,0,0,2.923712074,18.610242,1,2.595208007,13.39937424,0.72,1,,1
180666,2008,1073,0,0,0,0.456082808,1.577881,1,0.542260504,1.71989029,1.09,1,,1
180670,2008,1023,1,1359,1359,0.423157013,1.526774,0,0.423157013,1.526774,0.89,0,0,0
180674,2008,2168,0,0,0,0.284939816,1.329682,0,0.284939816,1.329682,1.11,0,0,0
180675,2008,612,0,0,0,-0.12003319,0.886891,1,0.095078189,1.09974484,1.24,1,1,0
180677,2008,431,0,0,0,-0.380388179,0.683596,1,-0.206434872,0.81347924,1.19,0,0,0
180679,2008,3616,2,2498.48,1249.24,1.656318445,5.239984,0,1.656318445,5.239984,0.86,1,1,0
180680,2008,92960,0,0,0,7.191428139,1328,0,7.19142933,1328,0.77,1,,1
180690,2008,276,0,0,0,-0.265260655,0.767006,0,-0.265260655,0.767006,1.21,1,,1
180698,2008,717,1,3238.49,3238.49,-0.170092241,0.843587,1,0.084549978,1.08822723,1.29,1,1,0
180699,2008,3303,0,0,0,1.369095302,3.931792,0,1.369095302,3.931792,1.11,1,1,0
180700,2008,127,0,0,0,-1.749234605,0.173907,0,-1.749234605,0.173907,1.25,1,,1
180701,2008,489,0,0,0,-0.372025013,0.689337,0,-0.372025013,0.689337,1.11,0,,1
180702,2008,50912,0,0,0,4.457746362,86.292817,0,4.457746362,86.292817,0.94,1,1,0
180704,2008,481,0,0,0,-0.316815698,0.728465,0,-0.316815698,0.728465,0.78,0,0,0
180710,2008,550,0,0,0,-0.436975899,0.645987,1,-0.27997215,0.75580479,1.17,0,,1
180712,2008,2123,0,0,0,1.053777043,2.868465,0,1.053777043,2.868465,0.98,1,1,0
180713,2008,216,0,0,0,-1.333083506,0.263663,1,-1.303524704,0.27157289,1.03,0,0,0
180714,2008,674,0,0,0,-0.34202422,0.710331,0,-0.34202422,0.710331,0.71,1,,1
180716,2008,2430,0,0,0,2.12574409,8.37913,1,2.348887642,10.4739125,1.25,0,,1
180717,2008,105,0,0,0,-3.918946921,0.019862,0,-3.918946921,0.019862,1.09,0,0,0
180718,2008,4191,0,0,0,2.374694476,10.747729,0,2.374694476,10.747729,1.12,1,1,0
180724,2008,2110,0,0,0,1.274505729,3.576933,1,1.212630326,3.36231702,0.94,1,1,0
180725,2008,9338,0,0,0,3.283939333,26.68067,0,3.283939333,26.68067,1.01,0,,1
180728,2008,177,0,0,0,-1.587446506,0.204447,0,-1.587446506,0.204447,0.98,0,0,0
180730,2008,359,0,0,0,-0.624877504,0.535327,0,-0.624877504,0.535327,0.79,1,1,0
180731,2008,5590,0,0,0,2.715310713,15.109304,0,2.715310713,15.109304,1.21,0,,1
180733,2008,813,0,0,0,-0.422213584,0.655594,0,-0.422213584,0.655594,0.87,0,0,0
180736,2008,420,0,0,0,-0.512774188,0.598832,0,-0.512774188,0.598832,1,0,,1
180737,2008,212,0,0,0,-1.184170177,0.306,0,-1.184170177,0.306,0.75,1,1,0
180738,2008,1269,0,0,0,0.766034658,2.151219,1,0.451323913,1.57038987,0.73,0,0,0
180739,2008,545,0,0,0,-0.265868397,0.76654,0,-0.265868397,0.76654,1.2,0,0,0
180740,2008,100,0,0,0,-1.838945421,0.158985,0,-1.838945421,0.158985,1.05,0,0,0
180741,2008,9,0,0,0,-4.610484281,0.009947,1,-4.419863921,0.01203587,1.21,0,0,0
180742,2008,662,0,0,0,-0.056679352,0.944897,1,-0.056679352,0.944897,1,0,0,0
180743,2008,449,0,0,0,-0.289900531,0.748338,0,-0.289900531,0.748338,1.13,0,0,0
180744,2008,28285,0,0,0,4.015678935,55.460937,0,4.015678935,55.460937,1.25,0,0,0
180745,2008,722,0,0,0,1.022012702,2.778782,0,1.022012702,2.778782,0.78,1,,1
180751,2008,4294,1,6270.24,6270.24,1.668008473,5.301599,0,1.668008473,5.301599,1.19,0,0,0
180752,2008,772,0,0,0,0.285866676,1.330915,0,0.285866676,1.330915,0.76,0,0,0
180753,2008,3021,0,0,0,1.462419868,4.316392,0,1.462419868,4.316392,1.18,1,1,0
180754,2008,4852,0,0,0,2.252687981,9.513273,0,2.252687981,9.513273,0.85,1,,1
180755,2008,50,0,0,0,-3.399618629,0.033386,0,-3.399618629,0.033386,0.84,1,,1
180756,2008,5924,0,0,0,1.87342317,6.510545,0,1.87342317,6.510545,1.04,0,0,0
180758,2008,483,0,0,0,-0.633241876,0.530868,0,-0.633241876,0.530868,1,1,1,0
180759,2008,955,0,0,0,0.797549537,2.220094,1,0.892859717,2.4421034,1.1,1,,1
180763,2008,656,0,0,0,-0.348508381,0.70574,0,-0.348508381,0.70574,1.15,0,0,0
180765,2008,118,0,0,0,-2.198216069,0.111001,0,-2.198216069,0.111001,1.3,1,,1
180766,2008,426,0,0,0,-0.494529136,0.609858,0,-0.494529136,0.609858,0.74,1,,1
180767,2008,181,0,0,0,-1.657368446,0.19064,1,-1.483415139,0.2268616,1.19,1,1,0
180768,2008,6897,0,0,0,2.093482135,8.113117,1,1.764978068,5.84144424,0.72,1,1,0
180769,2008,636,0,0,0,-0.2175455,0.804491,1,-0.140584459,0.86885028,1.08,1,,1
180770,2008,213,0,0,0,-1.448991379,0.234807,0,-1.448991379,0.234807,1.04,1,1,0
180771,2008,2896,1,3928.48,3928.48,1.378245304,3.967933,0,1.378245304,3.967933,1.2,1,1,0
180773,2008,734,0,0,0,0.062805771,1.06482,0,0.062805771,1.06482,0.92,1,,1
180774,2008,191,0,0,0,-1.562554327,0.2096,1,-1.562554327,0.2096,1,1,1,0
180775,2008,769,0,0,0,0.0115965,1.011664,1,0.10690668,1.1128304,1.1,1,1,0
180776,2008,68,0,0,0,-2.451468005,0.086167,0,-2.451468005,0.086167,1,1,,1
180777,2008,5384,0,0,0,2.114207636,8.28302,0,2.114207636,8.28302,1.15,1,,1
180778,2008,3872,0,0,0,2.047009384,7.744705,0,2.047009384,7.744705,1.28,1,,1
180779,2008,2118,0,0,0,0.901121458,2.462363,1,1.005481473,2.73322293,1.11,1,1,0
180780,2008,11629,0,0,0,2.768236578,15.930517,1,2.933751016,18.79801006,1.18,1,1,0
180781,2008,196,0,0,0,-1.386294361,0.25,1,-1.328025453,0.265,1.06,1,1,0
180782,2008,429,0,0,0,-0.517564949,0.59597,0,-0.517564949,0.59597,1.19,1,,1
180783,2008,191,0,0,0,-1.722629007,0.178596,0,-1.722629007,0.178596,1.3,1,,1
180784,2008,160,0,0,0,-0.693147181,0.5,0,-0.693147181,0.5,0.81,1,1,0
180785,2008,1120,0,0,0,0,1,0,0,1,0.82,1,1,0
180787,2008,200,0,0,0,-1.609437912,0.2,1,-1.435484605,0.238,1.19,1,1,0
120002,2009,8522,0,0,0,3.084324301,21.852696,0,3.084324301,21.852696,0.89,1,1,0
120003,2009,36893,2,37470.91,18735.455,4.779167349,119.005219,0,4.779167349,119.005219,1.26,1,1,0
120004,2009,18185,3,42600.43,14200.14333,3.498467609,33.064745,0,3.498467609,33.064745,0.74,1,,1
120005,2009,14050,2,27480.88,13740.44,3.610220426,36.974202,1,3.435867039,31.05832968,0.84,1,1,0
120008,2009,18144,2,12014.69,6007.345,3.814650941,45.36092,0,3.814650941,45.36092,0.7,1,1,0
120009,2009,15044,2,5474.3,2737.15,4.320409868,75.219452,1,4.157890938,63.9365342,0.85,1,,1
120010,2009,16334,7,20110.06,2872.865714,4.262926396,71.017505,0,4.262926396,71.017505,1.11,0,0,0
120012,2009,222048,19,157402.17,8284.324737,6.370475188,584.335432,0,6.370475188,584.335432,0.95,1,1,0
120013,2009,62636,0,0,0,5.028952426,152.772888,0,5.028952426,152.772888,1.08,0,0,0
120015,2009,43605,6,36411.4,6068.566667,4.61914728,101.407523,1,4.834258659,125.7453285,1.24,1,,1
120017,2009,23997,5,886.95,177.39,4.317390495,74.992679,1,4.081668162,59.24421641,0.79,1,,1
120018,2009,49863,2,117967.96,58983.98,4.800882699,121.617722,0,4.800882699,121.617722,0.9,1,1,0
120021,2009,13031,1,5451.19,5451.19,3.388305774,29.615734,0,3.388305774,29.615734,1,0,,1
120022,2009,13839,1,2440.21,2440.21,3.26234163,26.110607,0,3.26234163,26.110607,1.04,0,0,0
120023,2009,19622,0,0,0,3.944205876,51.635317,1,4.109720315,60.92967406,1.18,1,1,0
120024,2009,10679,4,5432.29,1358.0725,3.166803195,23.731498,0,3.166803195,23.731498,0.88,0,0,0
120025,2009,28854,1,376255.81,376255.81,3.997130919,54.441728,1,4.128159181,62.06356992,1.14,1,,1
120026,2009,38790,4,6636.19,1659.0475,4.371499582,79.162253,1,4.288117973,72.82927276,0.92,0,0,0
120027,2009,12595,0,0,0,3.267217355,26.238226,0,3.267217355,26.238226,1.01,0,0,0
120028,2009,66750,1,12875,12875,5.279756805,196.322125,1,5.151923434,172.76347,0.88,1,,1
120029,2009,13261,0,0,0,3.724259653,41.440541,0,3.724259653,41.440541,1.09,1,1,0
120030,2009,412328,228,2160411.07,9475.487149,7.736616944,2290.71,0,7.736617092,2290.71,1.25,1,,1
120032,2009,10845,2,30722.54,15361.27,3.523141113,33.890716,1,3.533091443,34.22962316,1.01,1,,1
120033,2009,50842,1,8720.69,8720.69,4.950376965,141.228192,0,4.950376965,141.228192,0.75,1,1,0
120036,2009,62050,1,1185.9,1185.9,4.62223674,101.721302,0,4.62223674,101.721302,1.04,1,,1
120038,2009,105370,0,0,0,5.524970253,250.878875,0,5.524970253,250.878875,1.18,1,1,0
120039,2009,19067,1,64066,64066,3.458791471,31.778548,0,3.458791471,31.778548,0.95,1,1,0
120040,2009,24475,1,1858.13,1858.13,4.583911881,97.896606,1,4.757865188,116.4969611,1.19,1,1,0
120042,2009,20442,2,1923.3,961.65,3.65245429,38.56921,0,3.65245429,38.56921,0.8,0,0,0
120043,2009,19662,2,17489.69,8744.845,3.972951336,53.141137,1,3.616276392,37.1987959,0.7,1,1,0
120044,2009,121499,5,6892.8,1378.56,5.344630757,209.480521,0,5.344630757,209.480521,0.78,1,,1
120046,2009,22292,1,2504,2504,3.582247825,35.954269,1,3.346525492,28.40387251,0.79,0,0,0
120047,2009,32675,1,72336.83,72336.83,4.048742847,57.325345,1,4.107011755,60.7648657,1.06,1,1,0
120048,2009,29324,0,0,0,4.37263145,79.251905,1,4.494849083,89.55465265,1.13,1,1,0
120049,2009,33081,4,7423.81,1855.9525,4.390566231,80.686093,0,4.390566231,80.686093,1.17,1,1,0
120050,2009,12117,1,9102.19,9102.19,3.41094898,30.293979,0,3.41094898,30.293979,0.72,1,1,0
120051,2009,34167,1,159109.46,159109.46,5.428420754,227.789226,0,5.428420754,227.789226,1.29,1,1,0
120053,2009,52240,4,81100.67,20275.1675,5.342131389,208.957606,1,5.446491405,231.9429427,1.11,1,,1
120054,2009,19696,0,0,0,3.974663927,53.232224,0,3.974663927,53.232224,1.26,1,1,0
120056,2009,22864,1,28884.85,28884.85,4.79029034,120.336302,0,4.79029034,120.336302,1.15,1,,1
120057,2009,12667,2,548.95,274.475,3.118798573,22.619188,0,3.118798573,22.619188,0.87,0,0,0
120058,2009,23523,11,61690.48,5608.225455,5.460558058,235.228659,1,5.707418136,301.0926835,1.28,1,,1
120059,2009,27964,0,0,0,3.554077741,34.955567,0,3.554077741,34.955567,1.24,0,,1
120060,2009,23705,2,5702.78,2851.39,3.763488913,43.098531,0,3.763488913,43.098531,0.97,0,,1
